id,term,instructors
5880153,20S,"[""Ni, N.""]"
5883345,20S,"[""Black, L.""]"
5880714,20S,"[""Lorenz, B.""]"
864,20W,"[""Happe, M.M."",""Goyal, Y.""]"
914,20W,"[""Lyons, L.R.""]"
5884445,20S,"[""Mehdizadeh, N.""]"
5880927,20S,"[""Kaushal, A.""]"
5879480,20S,"[""O'Brien, J.W.""]"
5888506,20S,"[""Natterson, B.J.""]"
10579204,20S,"[""Graham, S.H."",""Kasari, C.L.""]"
5883704,20S,"[""Valentine, J.""]"
5887160,20S,"[""Meldrum, M."",""Chandler, S.H.""]"
4775,20W,"[""Neill, L.A.""]"
5885815,20S,"[""TA"",""Potkonjak, M.""]"
4765,20W,"[""Coller, H.A.""]"
5884716,20S,"[""Wood, J.J.""]"
5878721,20S,"[""Richlin, A.E.""]"
5882371,20S,"[""Sant, G.""]"
5878700,20S,"[""Liscombe, J.R.""]"
611,20W,"[""Burke, J.A.""]"
5880374,20S,"[""Tobin, S.C.""]"
5878769,20S,"[""Zhou, B."",""Doughty, C.L.""]"
5886275,20S,"[""Hussain, S.K.""]"
5884965,20S,"[""Moberg Parker, J.P"",""TA""]"
5363,20W,"[""M'Closkey, R.T.""]"
5881929,20S,"[""Gardner Treloar, J""]"
5883904,20S,"[""Takakura, A.H.""]"
2307,20W,"[""The Staff""]"
4916,20W,"[""Eriksson-Bique, S.""]"
1094,20W,"[""No instructors""]"
5886255,20S,"[""Sankararaman, S.""]"
5882895,20S,"[""Rice, D.A.""]"
598,20W,"[""No instructors""]"
5886220,20S,"[""Wodobode, A.""]"
5878802,20S,"[""Boyce, C.D.""]"
5128,20W,"[""Iyer, S.S.""]"
5878825,20S,"[""Terraciano, K.B.""]"
5883293,20S,"[""The Staff""]"
2277,20W,"[""Peltzer, G.F.""]"
5000,20W,"[""Sarrafzadeh, M.""]"
5883432,20S,"[""Zhu, S.""]"
5885965,20S,"[""Ashar, S.M.""]"
5881638,20S,"[""Board, S.A.""]"
5886520,20S,"[""Law, A.""]"
5181,20W,"[""Liu, J.M.""]"
5881623,20S,"[""Sletten, E.M.""]"
5882052,20S,"[""Richardson, N."",""Tsema, D.A.""]"
2245,20W,"[""Mcwilliams, C.B."",""Moon, H.""]"
5293,20W,"[""Weaver, E.M.""]"
5881359,20S,"[""Visan, M.""]"
5885119,20S,"[""Burke, J.A.""]"
2606,20W,"[""Chernov, V.""]"
5886949,20S,"[""Bank, S.""]"
5878645,20S,"[""Payne, G.S.""]"
5421,20W,"[""Wang, K.L.""]"
5885293,20S,"[""Neelin, J.D.""]"
5884279,20S,"[""Wyatt, G.E."",""Hamilton, A.B."",""Milburn, N.G."",""Thames, A.D.""]"
5879335,20S,"[""Tsiang, M.""]"
5879729,20S,"[""Kim-Farley, R.J."",""Palacios, C.A."",""Tong, Z.""]"
5465,20W,"[""Narins, P.M.""]"
5885821,20S,"[""Witte, O.N.""]"
5881850,20S,"[""Pires, D.B.""]"
5885145,20S,"[""Johnson, T.L.""]"
2448,20W,"[""Lesure, R.G."",""Merritt, C.R.""]"
3616,20W,"[""Aslanian, S.D.""]"
5879764,20S,"[""The Staff""]"
5884282,20S,"[""van Veen, S.C."",""Watson, A.D."",""Metzner, W.H.""]"
3162,20W,"[""Burton, H.J.""]"
5881382,20S,"[""Carbado, D.W.""]"
3138,20W,"[""Acabado, S.B.""]"
5886796,20S,"[""Seidlits, S.K.""]"
5885955,20S,"[""Yang, O.O.""]"
5884164,20S,"[""Liu, J.M.""]"
5882267,20S,"[""Bristow, J.E.""]"
5884994,20S,"[""Wesel, R.D.""]"
1852,20W,"[""Froot, D.Z.""]"
3799,20W,"[""Cabric, D.""]"
125,20W,"[""Huang, H.Z."",""Neff, D.M."",""Chan, B.K.""]"
1138,20W,"[""Jeon, S.""]"
13057364,20S,"[""Lohmann, S.""]"
5879370,20S,"[""Terrance, L."",""Ortiz, V.""]"
5880609,20S,"[""Quartz, K.""]"
5881223,20S,"[""Yu, C.""]"
5880794,20S,"[""Morris, M.B.""]"
5882325,20S,"[""Schaeffer, L.J.""]"
5882693,20S,"[""Telesca, D.""]"
14791504,20S,"[""Mehta, M.R.""]"
1490,20W,"[""Powell, E.J."",""Guerrero, A.""]"
1743,20W,"[""Tangherlini, T.R.""]"
14929084,20S,"[""Miller, J.H.""]"
5888026,20S,"[""Monbouquette, H.G.""]"
13057433,20S,"[""Arisaka, K.""]"
5878740,20S,"[""Guedon, C.""]"
5886494,20S,"[""Kaplan, D.""]"
5879031,20S,"[""Alderton, D.J.""]"
5883778,20S,"[""Santos, V.""]"
5879791,20S,"[""Pagden, A.R.""]"
5881240,20S,"[""Matsumoto, V.J.""]"
5887210,20S,"[""Porter, M.A.""]"
13007685,20S,"[""Yeh, P.J.""]"
5885952,20S,"[""Cramer, J.""]"
1802,20W,"[""Mittal, M.""]"
5884287,20S,"[""Matsumoto, V.J.""]"
5884740,20S,"[""Suarez-Orozco, C.E""]"
13058240,20S,"[""No instructors""]"
13030966,20S,"[""Hsiao, E.Y.""]"
10585697,20S,"[""Christie, C.A."",""Alkin, M.C."",""TA""]"
5881278,20S,"[""The Staff"",""TA""]"
10588929,20S,"[""Mcgrath, N.E.""]"
5883615,20S,"[""Dahlbom, M.""]"
5887601,20S,"[""Lopez, J.G.""]"
5881042,20S,"[""Teranishi, R.T.""]"
4447,20W,"[""Torres-Gil, F.M.""]"
13058437,20S,"[""Lohmann, S.""]"
5882234,20S,"[""Kwon, S.S.""]"
3822,20W,"[""Diggavi, S.N.""]"
5884114,20S,"[""Pottie, G.J."",""TA""]"
5883868,20S,"[""Speyer, J.L.""]"
5879136,20S,"[""Ruiz, T.F.""]"
5881601,20S,"[""Cai, H.""]"
5880887,20S,"[""Truong, H.T.""]"
4271,20W,"[""Sanchez, A.M.""]"
10578858,20S,"[""Touwaide, A.""]"
5230,20W,"[""Liebing, H.""]"
5881401,20S,"[""Streeter, C.A.""]"
5883732,20S,"[""Mcdonough, P.M.""]"
13058597,20S,"[""Brannon, T.N.""]"
5885977,20S,"[""Mousavi, S.""]"
4712,20W,"[""Karney, B.R.""]"
5886346,20S,"[""Chen, J.""]"
2895,20W,"[""Zuraw, K.R.""]"
1296,20W,"[""Popham, S.A.""]"
5880471,20S,"[""Lochstoer, L.A.""]"
5879797,20S,"[""No instructors""]"
13065634,20S,"[""Encinas, A."",""Goyal, Y.""]"
5880811,20S,"[""Pearl, J.""]"
5881074,20S,"[""Scalzo, F.""]"
5881365,20S,"[""Hoff, D.J.""]"
5886721,20S,"[""Paul, K.W.""]"
5886446,20S,"[""Stern, S.B.""]"
5879229,20S,"[""Christensen, T.S.""]"
5886496,20S,"[""Kirsch, V.H.""]"
13066275,20S,"[""Wendrich, W.Z.""]"
5881846,20S,"[""Banerjee, U.""]"
5881253,20S,"[""Dimond, T.A.""]"
3700,20W,"[""Sanchez, A.M.""]"
5883751,20S,"[""Suman, M.W.""]"
5880903,20S,"[""Spano, O.""]"
13105623,20S,"[""Mcgarry, K.M.""]"
5879861,20S,"[""Raia, F.""]"
5882294,20S,"[""Burke, J.A.""]"
5884662,20S,"[""No instructors""]"
5879544,20S,"[""O'Connor, T.K.""]"
4212,20W,"[""Goodwin, J.E.""]"
5881111,20S,"[""No instructors""]"
5884477,20S,"[""Fallows, R.J.""]"
353,20W,"[""Li, M.""]"
5882209,20S,"[""No instructors""]"
5878704,20S,"[""The Staff""]"
5885283,20S,"[""Greely, H.M."",""TA""]"
5882627,20S,"[""Macias, R.F.""]"
5878918,20S,"[""Smith, K.M."",""Heller, J.L.""]"
1650,20W,"[""Anderson, D.P."",""Bastos Do Nascimen"",""Mallampalli, D.""]"
5881097,20S,"[""Jeon, M.""]"
1707,20W,"[""Baqaee, D.R."",""Geerolf, F.""]"
5880211,20S,"[""Morris, M.R.""]"
5879775,20S,"[""The Staff"",""TA""]"
5883370,20S,"[""Regan, B.C.""]"
5883869,20S,"[""Gu, Z.""]"
5878831,20S,"[""No instructors""]"
5879464,20S,"[""Jepson, M.C.""]"
5888484,20S,"[""Tolbert, S.H.""]"
5887188,20S,"[""Parson, E.""]"
5886226,20S,"[""Green, S.D.""]"
5882511,20S,"[""Rossi, P.E.""]"
2808,20W,"[""Boyd, E.F.""]"
5881379,20S,"[""Forrest, A.E."",""Rensel, M.A.""]"
10588198,20S,"[""Frost, J.M."",""Keyes, C.L.""]"
5885532,20S,"[""Zinn-Brooks, L.""]"
5888510,20S,"[""Nonacs, P.N.""]"
5882422,20S,"[""Rosenstock, L."",""TA""]"
5881298,20S,"[""No instructors""]"
5878939,20S,"[""Borey, C.W.""]"
5886537,20S,"[""Iruela-Arispe, L.M""]"
918,20W,"[""No instructors""]"
5886200,20S,"[""Taub, B.""]"
5884922,20S,"[""Goldberg, R.B.""]"
5883998,20S,"[""Zhong, X.""]"
5886674,20S,"[""Balafrej, L.""]"
5883691,20S,"[""Colgan, B.""]"
5880911,20S,"[""Szabo, S.D."",""Li, E.Z.""]"
5887169,20S,"[""Esdin, J.""]"
5884259,20S,"[""Mehta, A.M.""]"
5888570,20S,"[""No instructors""]"
5886667,20S,"[""Tran, M.C.""]"
10578824,20S,"[""Bargheer, S.""]"
5883878,20S,"[""Qu, Z.""]"
5883959,20S,"[""Rao, D.S.""]"
5884072,20S,"[""Rowat, A.C.""]"
5885163,20S,"[""Nguyen, H.D.""]"
5881140,20S,"[""Smallberg, D.A.""]"
5878640,20S,"[""Spratford, C.M."",""Clark, I.E.""]"
5886792,20S,"[""Hsiai, T.""]"
5884135,20S,"[""Sampath, A.P.""]"
5884993,20S,"[""Hartenstein, V.""]"
5884366,20S,"[""Shivkumar, K.""]"
5884137,20S,"[""Kao, J.C.""]"
13258701,20S,"[""Mcgarry, K.M.""]"
5878633,20S,"[""Guedon, C.""]"
5881497,20S,"[""Adhanom, A.K.""]"
5884997,20S,"[""Motomura, H.""]"
5879372,20S,"[""Dorchin, U.""]"
5881570,20S,"[""Popkin, L.A.""]"
5883819,20S,"[""Gupta, P.""]"
5878644,20S,"[""Danielson, A."",""Schniedewind, W.M.""]"
13328050,20S,"[""Juliano, L.M.""]"
5881657,20S,"[""Bouchard, L.""]"
5880898,20S,"[""Neuman, R.D.""]"
5884191,20S,"[""Rowat, A.C.""]"
5888560,20S,"[""No instructors""]"
10578750,20S,"[""No instructors""]"
5885870,20S,"[""Tang, X.""]"
5883990,20S,"[""Posner, D.N.""]"
3750,20W,"[""Saeidinezhad, E.""]"
3307,20W,"[""Ford, C.L.""]"
5884422,20S,"[""Pottie, G.J.""]"
5883237,20S,"[""Middlekauff, H.R.""]"
5883296,20S,"[""Mittelman, S.D.""]"
5884392,20S,"[""Singh, R.R.""]"
5884804,20S,"[""Vallim, T.A.""]"
5885258,20S,"[""Wollman, R.""]"
5880477,20S,"[""Mann, J.L.""]"
13329859,20S,"[""Barber, P.H.""]"
5881866,20S,"[""Bower, J.E.""]"
5879602,20S,"[""Weir, M.A.""]"
5882722,20S,"[""Nikolov, L.A.""]"
5882054,20S,"[""Salas, J.M."",""Friscia, A.R.""]"
5885440,20S,"[""Iafolla, R.J."",""Hudson, P.J.""]"
13340591,20S,"[""Knowlton, B.""]"
5879989,20S,"[""Carter, E.F.""]"
5883973,20S,"[""Carman, G.P.""]"
10587752,20S,"[""Mitsuhara, T.""]"
5883219,20S,"[""Ruter, M.""]"
5437,20W,"[""Sack, L.""]"
5880445,20S,"[""Elliott, K.J.""]"
13341168,20S,"[""Kruglyak, L.""]"
5882491,20S,"[""Donald, R.S.""]"
5883602,20S,"[""Li, K.C.""]"
5882035,20S,"[""Kadambi, A.""]"
5879884,20S,"[""Bianchi, J.""]"
5879404,20S,"[""Alon Amit, N.""]"
13001253,20S,"[""Campbell-Staton, S"",""Prescott-Johnson,""]"
5883660,20S,"[""Hirsch, R.G.""]"
5881513,20S,"[""Goldsmith, J.L.""]"
13341429,20S,"[""No instructors""]"
5884066,20S,"[""Herrera, W.A.""]"
5880822,20S,"[""Marks, V.E.""]"
5880405,20S,"[""Hopenhayn, H.A.""]"
5882502,20S,"[""Balmer, P.""]"
5883655,20S,"[""Marcus, D.W.""]"
5882991,20S,"[""No instructors""]"
13342517,20S,"[""Oak, S.""]"
331,20W,"[""Tomiyama, A.J.""]"
5883109,20S,"[""Chamecki, M.""]"
5884602,20S,"[""Allen, W.R.""]"
5886640,20S,"[""Tran, M.C.""]"
10860072,20S,"[""Karney, B.R.""]"
5886635,20S,"[""Geiger, J.L.""]"
5883863,20S,"[""Varghese, G.""]"
5881045,20S,"[""Leung, A.S.""]"
5880800,20S,"[""Peris, W.E.""]"
13343049,20S,"[""Christou, N.""]"
5883607,20S,"[""M'Closkey, R.T.""]"
5888493,20S,"[""No instructors""]"
2858,20W,"[""Paredes, O.""]"
10860475,20S,"[""Karney, B.R.""]"
5881794,20S,"[""Lewis, J.B.""]"
13549316,20S,"[""Alexander, C.J.""]"
5878851,20S,"[""Courey, A.J."",""Chanfreau, G."",""Carey, M.F.""]"
5881286,20S,"[""Franke, T.M.""]"
5882213,20S,"[""Clark, C.M.""]"
5880029,20S,"[""Roy, A.""]"
5879788,20S,"[""Ullmen, J.B.""]"
5888503,20S,"[""Weiss, P.S.""]"
5883662,20S,"[""Oh, J.S.""]"
13549724,20S,"[""Stone, B.D.""]"
5878787,20S,"[""Russell, A.A.""]"
10860584,20S,"[""Rich, R.M.""]"
5883665,20S,"[""Ellis, H.""]"
1065,20W,"[""Csapo, M.""]"
13569668,20S,"[""Shorter, D.D.""]"
5881765,20S,"[""The Staff""]"
5879225,20S,"[""DeWitt, J.A.""]"
5881083,20S,"[""Lee, J.J.""]"
2390,20W,"[""Handcock, M.S.""]"
5882269,20S,"[""Taira, K.""]"
5884514,20S,"[""Rosman, M.E."",""Broadbent, C.S.""]"
5878632,20S,"[""Tarnawska Senel, M""]"
3175,20W,"[""No instructors""]"
3248,20W,"[""Taylor, D.A."",""Hamby, I.C.""]"
5883272,20S,"[""Robbins, W.A.""]"
5886741,20S,"[""Guerrero, A."",""Smith, N.B.""]"
5883235,20S,"[""TA"",""Mcclellan, M.L.""]"
10861949,20S,"[""No instructors""]"
5879228,20S,"[""No instructors""]"
3693,20W,"[""Sheng, Y.""]"
5881133,20S,"[""Johnson, G.L.""]"
5882935,20S,"[""Candelora, D.M.""]"
5880631,20S,"[""Rensel, M.A."",""TA""]"
5885919,20S,"[""Black, L.""]"
5883393,20S,"[""Oh, J.S.""]"
13605924,20S,"[""Heck, J.E.""]"
5881392,20S,"[""Ardehali, R.""]"
5878909,20S,"[""Faier, L.B.""]"
5880995,20S,"[""Wirz, R.E.""]"
5886768,20S,"[""Karney, B.R.""]"
5884151,20S,"[""West, A.I.""]"
2000,20W,"[""No instructors""]"
13609522,20S,"[""Nordby, J.C.""]"
5885808,20S,"[""Ahmed, M.""]"
1290,20W,"[""Sayeed, A.""]"
5888512,20S,"[""Weiss, S.""]"
5882189,20S,"[""Hirsch, A.M.""]"
5886426,20S,"[""Mckeown, K.O."",""Doyon, D."",""Kim, J.""]"
10870234,20S,"[""Russell, A.A."",""Casey, J.R.""]"
5878959,20S,"[""Sharma, S.""]"
5878865,20S,"[""Scerri, E.R.""]"
5880219,20S,"[""Mack, M.""]"
5881403,20S,"[""Marshall, W.""]"
5885543,20S,"[""Vese, L.A.""]"
13615437,20S,"[""Rajagopal, D.""]"
5886805,20S,"[""Powell, E.J."",""Guerrero, A.""]"
5879454,20S,"[""Gutierrez Jr, M."",""Tobin, S.C.""]"
5882307,20S,"[""Northrop, G.S.""]"
13615809,20S,"[""Karney, B.R.""]"
5882274,20S,"[""Bonavida, B.""]"
5884240,20S,"[""Manville, M.K.""]"
5885274,20S,"[""Bolande, J.""]"
5884391,20S,"[""Nguyen, T.B.""]"
5878716,20S,"[""Kim, D.D.""]"
5880377,20S,"[""Kruger, J.L."",""Green, R.E.""]"
5879429,20S,"[""Carson, W.""]"
13616503,20S,"[""Goeman, M.R.""]"
5880864,20S,"[""Holmes, J.A.""]"
5884004,20S,"[""Bosch, S.F.""]"
5882517,20S,"[""TA"",""Cooper, R.H.""]"
5884939,20S,"[""Rose, R.S.""]"
5882839,20S,"[""Zamudio, J.R.""]"
4205,20W,"[""Liao, Z.""]"
959,20W,"[""Dimond, T.A.""]"
3892,20W,"[""Masek, D.H.""]"
5887377,20S,"[""Frank, S.""]"
5887174,20S,"[""Haselton, M.G."",""Joines, J.A.""]"
5880189,20S,"[""Storper, M.C.""]"
13617682,20S,"[""Girard, P.E.""]"
5880840,20S,"[""Potkonjak, M.""]"
5885822,20S,"[""Lew, J.K."",""TA""]"
5882059,20S,"[""Nuse, D."",""Auger-Zivic, C.""]"
5884010,20S,"[""Detels, R.""]"
5880375,20S,"[""de La Torre, L.""]"
5878703,20S,"[""Houk, K.N."",""Merlic, C.A.""]"
5882022,20S,"[""Coller, H.A.""]"
5882044,20S,"[""Goldberg, R.B.""]"
5883696,20S,"[""Dong, S.B.""]"
5879553,20S,"[""Hendelman, T.""]"
13617779,20S,"[""Berend, Z.""]"
5883657,20S,"[""Murthy, J.Y.""]"
4221,20W,"[""Wang, K.L.""]"
5884989,20S,"[""Sherrer, T.A."",""Decker, J.L.""]"
5886800,20S,"[""Hur, W.K.""]"
5885286,20S,"[""Hasson, T.W."",""Razinia, Z.""]"
5879697,20S,"[""Lejko-Lacan, V.""]"
5878719,20S,"[""Chen, I.A.""]"
5881574,20S,"[""Meyer-Ter-Vehn, M.""]"
13617901,20S,"[""Mcgrath, N.E."",""Spruill, M.J.""]"
5881527,20S,"[""The Staff""]"
5881864,20S,"[""Lee, Y.B.""]"
5887065,20S,"[""Firstenberg, I.""]"
5881289,20S,"[""Goodall, G.S.""]"
13618557,20S,"[""Paik Schoenberg, F""]"
5886034,20S,"[""Johanson, C.""]"
5886046,20S,"[""Sharifi, R.T.""]"
5881096,20S,"[""Garrell, R.L.""]"
5884984,20S,"[""Vondriska, T.M.""]"
5883808,20S,"[""Ward, D.A."",""Wong, A.M.""]"
2656,20W,"[""Kodambaka, S."",""Wei, C.""]"
13618779,20S,"[""Shapiro, N.E.""]"
5881920,20S,"[""Sears, D.O.""]"
5880773,20S,"[""Fleming, M.F.""]"
5883679,20S,"[""Pilon, L.G.""]"
5884496,20S,"[""Sun, H.""]"
5884673,20S,"[""Trachtenberg, J.""]"
5884875,20S,"[""van Veen, S.C.""]"
5880369,20S,"[""Osman, M.""]"
5881645,20S,"[""Hadjioannou, A.""]"
5879146,20S,"[""Wenten, I.N.""]"
5878817,20S,"[""Morales Guio, C.G.""]"
13619789,20S,"[""Karvonides, C.""]"
17866476,20S,"[""Lee, S.S.""]"
5879845,20S,"[""Mukhija, V.""]"
5879890,20S,"[""Ong, P.M.""]"
5881663,20S,"[""Eskin, E.""]"
5880325,20S,"[""Nowak, M.A.""]"
5881953,20S,"[""Bull, C.""]"
5883439,20S,"[""Olcese, R.""]"
3743,20W,"[""Karvonides, C.""]"
5883612,20S,"[""Phelps, P.E.""]"
5010,20W,"[""Honda, K."",""Manolescu, C."",""Sarkar, S.""]"
13650763,20S,"[""Silva, A.J.""]"
5880290,20S,"[""Mirzaeian, N.""]"
17899320,20S,"[""Fink, R.W.""]"
5888545,20S,"[""Tingley, M.W.""]"
5879426,20S,"[""Munoz, L."",""Tobin, S.C.""]"
5879449,20S,"[""Garcia Moreno, V.E"",""Tobin, S.C.""]"
5878676,20S,"[""Liscombe, J.R.""]"
5886833,20S,"[""Lau, C.H.""]"
5883401,20S,"[""O'Dell, T.J.""]"
5888558,20S,"[""No instructors""]"
5881391,20S,"[""Wray-Lake, L.""]"
5879105,20S,"[""Barreto, R.M."",""Rosenthal, K.O.""]"
5887553,20S,"[""Kaplan, D.""]"
5884378,20S,"[""Palencia, H.""]"
5886350,20S,"[""Toma, J.M.""]"
4179,20W,"[""Donovan, M.F."",""Mann, J.L.""]"
13675116,20S,"[""Cheng, G.""]"
5888563,20S,"[""No instructors""]"
5883682,20S,"[""Poe, G.R.""]"
17912370,20S,"[""Nikolov, L.A.""]"
5880263,20S,"[""Stewart, A.L.""]"
5882614,20S,"[""Morris, S.P.""]"
5881048,20S,"[""Samuel, J.M."",""TA""]"
5883812,20S,"[""Zhou, Q.""]"
5883083,20S,"[""Ghoniem, N.M.""]"
5878972,20S,"[""Shawhan, A."",""Vargas Gastelum, K""]"
5882817,20S,"[""Salanevich, P.""]"
17925085,20S,"[""Tobin, S.C."",""Galleres, J.""]"
1449,20W,"[""Zipursky, S.L.""]"
5884308,20S,"[""Wong, G.C.""]"
5888565,20S,"[""No instructors""]"
5878838,20S,"[""Johanson, C.""]"
5881696,20S,"[""No instructors""]"
13812888,20S,"[""The Staff""]"
5878841,20S,"[""Poe, G.R."",""Evans, C.J."",""Rissman, J.A."",""Cherkaoui, M."",""Doaran, M.T.""]"
5881343,20S,"[""Ajijola, O.A.""]"
5879773,20S,"[""Johns, L.N.""]"
5887026,20S,"[""Mahoney, M.J.""]"
17925195,20S,"[""Venegas Pila, M.G."",""Tobin, S.C.""]"
5879574,20S,"[""Park, K.R.""]"
5879846,20S,"[""Kasari, C.L.""]"
5882992,20S,"[""Lorenz, B.""]"
5882385,20S,"[""Courey, A.J."",""Chanfreau, G."",""Carey, M.F.""]"
5879311,20S,"[""Yang, X.""]"
5878720,20S,"[""Weiss, R.E.""]"
17925448,20S,"[""Tobin, S.C."",""Phillips Quintanil""]"
5878932,20S,"[""Wicks, N.P.""]"
13885504,20S,"[""Massengale, J.R.""]"
5886120,20S,"[""Eichensehr, K.E.""]"
5884181,20S,"[""Lancaster, J.A.""]"
5888033,20S,"[""No instructors""]"
17926355,20S,"[""Gao, L.""]"
13886440,20S,"[""Greenfield, P.M.""]"
10578827,20S,"[""Wake, T.A.""]"
5884123,20S,"[""Song, T."",""Ni, N."",""Hauser, J."",""Arisaka, K.""]"
5882668,20S,"[""Burke, J.A.""]"
17934618,20S,"[""Desveaux, J.A.""]"
5881369,20S,"[""Leap, J.J.""]"
5884085,20S,"[""Ozcan, A.""]"
13887016,20S,"[""Tomiyama, A.J.""]"
13887234,20S,"[""Northrop, G.S.""]"
17934782,20S,"[""Shaked, S."",""Blasius, D.M.""]"
5884200,20S,"[""Aciksoz, S.C.""]"
5879364,20S,"[""Yates, A.D.""]"
5882605,20S,"[""Burke, J.A.""]"
13887266,20S,"[""Zeithammer, R.""]"
5879917,20S,"[""The Staff""]"
17934955,20S,"[""Shaked, S.""]"
5884786,20S,"[""No instructors""]"
5888526,20S,"[""Bruinsma, R.F.""]"
5883716,20S,"[""No instructors""]"
3143,20W,"[""Dixon, E.L.""]"
13887273,20S,"[""Kramer, T.D.""]"
10578868,20S,"[""Hanscom, C.P.""]"
5886112,20S,"[""Stone, K.""]"
5883585,20S,"[""Lee, N.""]"
17935582,20S,"[""Shaked, S.""]"
5886322,20S,"[""Orth, T.J.""]"
5878674,20S,"[""Hendelman, T.""]"
5884659,20S,"[""Eggert, P.R.""]"
5884680,20S,"[""Miake-Lye, I.M.""]"
17936656,20S,"[""Carruth, A.B.""]"
13887299,20S,"[""Kennison, R.L."",""Brown, E.L.""]"
13887326,20S,"[""Kerr, A.Z.""]"
5880925,20S,"[""Yu, C.""]"
17959201,20S,"[""Johnson, G.L.""]"
4954,20W,"[""Faliks, I.""]"
5880406,20S,"[""Kerns, L.""]"
5879156,20S,"[""Smith, M.L.""]"
13887349,20S,"[""Rodriguez, M.A.""]"
5882945,20S,"[""Hollan, D.W.""]"
5880538,20S,"[""Dugar-Hampton, A."",""Rensel, M.A.""]"
5883962,20S,"[""Bescher, E.P.""]"
18031638,20S,"[""Hida, H.""]"
4608,20W,"[""Vroon, R.W.""]"
13887367,20S,"[""Goyal, Y.""]"
5883087,20S,"[""Plann, S.J.""]"
5880237,20S,"[""Mayne, T.""]"
5882030,20S,"[""Pang, J.W.""]"
18043641,20S,"[""Gieseker, D.""]"
5884343,20S,"[""James, T.L.""]"
5882716,20S,"[""Treisman, D.S.""]"
13892928,20S,"[""Gilliland-Swetland""]"
18495063,20S,"[""Tran, N.C.""]"
5879562,20S,"[""Ford, J.""]"
5886954,20S,"[""The Staff""]"
5887092,20S,"[""Parkinson, C.M.""]"
5880586,20S,"[""Mistry, R.S.""]"
18530369,20S,"[""Higbie, F.T.""]"
13895838,20S,"[""Sarkar, S.""]"
5883791,20S,"[""No instructors""]"
2108,20W,"[""No instructors""]"
5879274,20S,"[""Zasloff, J.""]"
5879211,20S,"[""Adler, S.I.""]"
5881250,20S,"[""Tamir, Y.""]"
5885892,20S,"[""Darabi, H.""]"
13896412,20S,"[""Guzman, J.J.""]"
5882625,20S,"[""Butler, S.J."",""Schweizer, F.E."",""Williams, D.S."",""Flint, J."",""Zhang, Y."",""Mayer, E."",""Krantz, D.E."",""Novitch, B.G."",""Gandal, M.J."",""Donlea, J.M."",""Yang, X.W."",""Portera-Cailliau,"",""Wilke, L.A."",""Krawczyk, M.""]"
5884220,20S,"[""Maquiling, D.M."",""Eady, J.""]"
5881179,20S,"[""Chen, Y.""]"
13896451,20S,"[""Unzueta, M.M.""]"
5886947,20S,"[""Montoya, A.K.""]"
2466,20W,"[""Yeh, W.W.""]"
2007,20W,"[""Colacurcio, M.J.""]"
13918910,20S,"[""Zes, D.A.""]"
5879994,20S,"[""No instructors""]"
5881318,20S,"[""Aguiar Vallim, E.J""]"
5883851,20S,"[""Glenn-Mallouk, B.A"",""TA""]"
5883589,20S,"[""Nelson, H.M.""]"
5880185,20S,"[""Shapley, A.E."",""Furlanetto, S.R.""]"
5883690,20S,"[""Jewitt, D.C.""]"
3347,20W,"[""Baugh, D.A.""]"
5887178,20S,"[""Shams, L.""]"
5885305,20S,"[""Xiao, X.""]"
5879373,20S,"[""Brunson, K.A."",""Decker, J.L.""]"
5882472,20S,"[""Wendel, P.T.""]"
5881061,20S,"[""Klein, S.A.""]"
2937,20W,"[""Lynn, G.S.""]"
5881241,20S,"[""Bouriakov, D.""]"
14166943,20S,"[""Brown, S.D.""]"
5881102,20S,"[""Blair, H.T.""]"
5884210,20S,"[""Qian, T."",""Ni, N."",""Hauser, J."",""Arisaka, K.""]"
5885116,20S,"[""Landis, D.N.""]"
5888531,20S,"[""Caram, J.R.""]"
5883950,20S,"[""Dorchin, U.""]"
14171933,20S,"[""Stephan, M.""]"
5880190,20S,"[""Vassiliev, V.V.""]"
5886403,20S,"[""Marengon, M.""]"
5884528,20S,"[""Talley, M.D.""]"
5888525,20S,"[""No instructors""]"
3297,20W,"[""Ranz, J.H.""]"
1976,20W,"[""Margulis, S.A.""]"
5882862,20S,"[""Moore, A.D.""]"
5880403,20S,"[""Ozel, G.""]"
5880441,20S,"[""Paull, M.""]"
2896,20W,"[""Lejko-Lacan, V.""]"
5881877,20S,"[""Lohmann, S.""]"
5879630,20S,"[""TA"",""Jansma, K.""]"
5882207,20S,"[""Higbie, F.T."",""Wang, S.""]"
5879345,20S,"[""Lew, V.""]"
5882220,20S,"[""Landis, D.N.""]"
5882943,20S,"[""Dines, J.P.""]"
5879803,20S,"[""Simonetti, D.A.""]"
5881537,20S,"[""Abrams, L.S.""]"
5879366,20S,"[""Esdin, J.""]"
5881441,20S,"[""Levy-Storms, L.F.""]"
5883233,20S,"[""Johnson, G.T.""]"
5881248,20S,"[""The Staff""]"
2914,20W,"[""Masek, D.H.""]"
5881235,20S,"[""Abramson, J.S.""]"
5880304,20S,"[""Tilly, C.C.""]"
5882224,20S,"[""Iruela-Arispe, L.M""]"
5882279,20S,"[""Johnson, T.L.""]"
5887318,20S,"[""Wilson, R.""]"
2064,20W,"[""Roberge, H.L.""]"
5879337,20S,"[""Walker, D.W.""]"
5878669,20S,"[""No instructors""]"
5880461,20S,"[""Payne, J.K.""]"
